"","GO_ID","gene"
"9458","KEGG_OLFACTORY_TRANSDUCTION","OR4B1"
"9459","KEGG_OLFACTORY_TRANSDUCTION","OR4X2"
"9460","KEGG_OLFACTORY_TRANSDUCTION","OR8D4"
"9461","KEGG_OLFACTORY_TRANSDUCTION","OR4X1"
"9462","KEGG_OLFACTORY_TRANSDUCTION","GNAL"
"9463","KEGG_OLFACTORY_TRANSDUCTION","OR6C65"
"9464","KEGG_OLFACTORY_TRANSDUCTION","OR6C68"
"9465","KEGG_OLFACTORY_TRANSDUCTION","OR8B4"
"9466","KEGG_OLFACTORY_TRANSDUCTION","OR52E2"
"9467","KEGG_OLFACTORY_TRANSDUCTION","OR52J3"
"9468","KEGG_OLFACTORY_TRANSDUCTION","OR5D16"
"9469","KEGG_OLFACTORY_TRANSDUCTION","OR4K1"
"9470","KEGG_OLFACTORY_TRANSDUCTION","OR4D6"
"9471","KEGG_OLFACTORY_TRANSDUCTION","OR5A1"
"9472","KEGG_OLFACTORY_TRANSDUCTION","OR5D13"
"9473","KEGG_OLFACTORY_TRANSDUCTION","OR5A2"
"9474","KEGG_OLFACTORY_TRANSDUCTION","OR2A4"
"9475","KEGG_OLFACTORY_TRANSDUCTION","OR52K2"
"9476","KEGG_OLFACTORY_TRANSDUCTION","OR4D11"
"9477","KEGG_OLFACTORY_TRANSDUCTION","OR52M1"
"9478","KEGG_OLFACTORY_TRANSDUCTION","OR2A5"
"9479","KEGG_OLFACTORY_TRANSDUCTION","OR8K5"
"9480","KEGG_OLFACTORY_TRANSDUCTION","OR6B3"
"9481","KEGG_OLFACTORY_TRANSDUCTION","OR51A7"
"9482","KEGG_OLFACTORY_TRANSDUCTION","OR51T1"
"9483","KEGG_OLFACTORY_TRANSDUCTION","OR51A4"
"9484","KEGG_OLFACTORY_TRANSDUCTION","OR51A2"
"9485","KEGG_OLFACTORY_TRANSDUCTION","OR8A1"
"9486","KEGG_OLFACTORY_TRANSDUCTION","OR51L1"
"9487","KEGG_OLFACTORY_TRANSDUCTION","OR5AS1"
"9488","KEGG_OLFACTORY_TRANSDUCTION","OR1B1"
"9489","KEGG_OLFACTORY_TRANSDUCTION","OR1J1"
"9490","KEGG_OLFACTORY_TRANSDUCTION","OR10G7"
"9491","KEGG_OLFACTORY_TRANSDUCTION","OR10G4"
"9492","KEGG_OLFACTORY_TRANSDUCTION","OR5M1"
"9493","KEGG_OLFACTORY_TRANSDUCTION","OR5M10"
"9494","KEGG_OLFACTORY_TRANSDUCTION","OR6M1"
"9495","KEGG_OLFACTORY_TRANSDUCTION","OR6X1"
"9496","KEGG_OLFACTORY_TRANSDUCTION","OR8G5"
"9497","KEGG_OLFACTORY_TRANSDUCTION","OR12D3"
"9498","KEGG_OLFACTORY_TRANSDUCTION","OR5M9"
"9499","KEGG_OLFACTORY_TRANSDUCTION","OR5B17"
"9500","KEGG_OLFACTORY_TRANSDUCTION","OR1L8"
"9501","KEGG_OLFACTORY_TRANSDUCTION","OR10Q1"
"9502","KEGG_OLFACTORY_TRANSDUCTION","OR1N2"
"9503","KEGG_OLFACTORY_TRANSDUCTION","OR1N1"
"9504","KEGG_OLFACTORY_TRANSDUCTION","OR8J1"
"9505","KEGG_OLFACTORY_TRANSDUCTION","OR51V1"
"9506","KEGG_OLFACTORY_TRANSDUCTION","OR1S2"
"9507","KEGG_OLFACTORY_TRANSDUCTION","OR1S1"
"9508","KEGG_OLFACTORY_TRANSDUCTION","OR9Q1"
"9509","KEGG_OLFACTORY_TRANSDUCTION","OR8U3"
"9510","KEGG_OLFACTORY_TRANSDUCTION","OR9Q2"
"9511","KEGG_OLFACTORY_TRANSDUCTION","OR8B12"
"9512","KEGG_OLFACTORY_TRANSDUCTION","OR8K3"
"9513","KEGG_OLFACTORY_TRANSDUCTION","OR8K1"
"9514","KEGG_OLFACTORY_TRANSDUCTION","OR6T1"
"9515","KEGG_OLFACTORY_TRANSDUCTION","OR10S1"
"9516","KEGG_OLFACTORY_TRANSDUCTION","OR1K1"
"9517","KEGG_OLFACTORY_TRANSDUCTION","OR4D5"
"9518","KEGG_OLFACTORY_TRANSDUCTION","OR2A2"
"9519","KEGG_OLFACTORY_TRANSDUCTION","OR8H2"
"9520","KEGG_OLFACTORY_TRANSDUCTION","OR8H3"
"9521","KEGG_OLFACTORY_TRANSDUCTION","OR10G9"
"9522","KEGG_OLFACTORY_TRANSDUCTION","OR5T1"
"9523","KEGG_OLFACTORY_TRANSDUCTION","OR5T3"
"9524","KEGG_OLFACTORY_TRANSDUCTION","OR5T2"
"9525","KEGG_OLFACTORY_TRANSDUCTION","OR56A4"
"9526","KEGG_OLFACTORY_TRANSDUCTION","OR5B21"
"9527","KEGG_OLFACTORY_TRANSDUCTION","OR56A1"
"9528","KEGG_OLFACTORY_TRANSDUCTION","OR8H1"
"9529","KEGG_OLFACTORY_TRANSDUCTION","OR51F1"
"9530","KEGG_OLFACTORY_TRANSDUCTION","OR10G8"
"9531","KEGG_OLFACTORY_TRANSDUCTION","CALML6"
"9532","KEGG_OLFACTORY_TRANSDUCTION","OR52N1"
"9533","KEGG_OLFACTORY_TRANSDUCTION","OR5M8"
"9534","KEGG_OLFACTORY_TRANSDUCTION","OR5M3"
"9535","KEGG_OLFACTORY_TRANSDUCTION","OR5M11"
"9536","KEGG_OLFACTORY_TRANSDUCTION","OR5K2"
"9537","KEGG_OLFACTORY_TRANSDUCTION","OR51B4"
"9538","KEGG_OLFACTORY_TRANSDUCTION","OR13D1"
"9539","KEGG_OLFACTORY_TRANSDUCTION","OR52A5"
"9540","KEGG_OLFACTORY_TRANSDUCTION","OR51M1"
"9541","KEGG_OLFACTORY_TRANSDUCTION","OR4D9"
"9542","KEGG_OLFACTORY_TRANSDUCTION","OR51B6"
"9543","KEGG_OLFACTORY_TRANSDUCTION","OR4D10"
"9544","KEGG_OLFACTORY_TRANSDUCTION","OR5AN1"
"9545","KEGG_OLFACTORY_TRANSDUCTION","OR4F17"
"9546","KEGG_OLFACTORY_TRANSDUCTION","OR51G2"
"9547","KEGG_OLFACTORY_TRANSDUCTION","OR5AR1"
"9548","KEGG_OLFACTORY_TRANSDUCTION","OR2AE1"
"9549","KEGG_OLFACTORY_TRANSDUCTION","OR51E2"
"9550","KEGG_OLFACTORY_TRANSDUCTION","OR4F16"
"9551","KEGG_OLFACTORY_TRANSDUCTION","OR51Q1"
"9552","KEGG_OLFACTORY_TRANSDUCTION","OR51G1"
"9553","KEGG_OLFACTORY_TRANSDUCTION","OR2Z1"
"9554","KEGG_OLFACTORY_TRANSDUCTION","OR51I1"
"9555","KEGG_OLFACTORY_TRANSDUCTION","OR51I2"
"9556","KEGG_OLFACTORY_TRANSDUCTION","OR52D1"
"9557","KEGG_OLFACTORY_TRANSDUCTION","OR52H1"
"9558","KEGG_OLFACTORY_TRANSDUCTION","OR5V1"
"9559","KEGG_OLFACTORY_TRANSDUCTION","OR2B2"
"9560","KEGG_OLFACTORY_TRANSDUCTION","CLCA1"
"9561","KEGG_OLFACTORY_TRANSDUCTION","OR1I1"
"9562","KEGG_OLFACTORY_TRANSDUCTION","OR52E4"
"9563","KEGG_OLFACTORY_TRANSDUCTION","PRKX"
"9564","KEGG_OLFACTORY_TRANSDUCTION","OR52N2"
"9565","KEGG_OLFACTORY_TRANSDUCTION","OR52E6"
"9566","KEGG_OLFACTORY_TRANSDUCTION","OR52N5"
"9567","KEGG_OLFACTORY_TRANSDUCTION","OR2J3"
"9568","KEGG_OLFACTORY_TRANSDUCTION","OR2B3"
"9569","KEGG_OLFACTORY_TRANSDUCTION","OR52N4"
"9570","KEGG_OLFACTORY_TRANSDUCTION","OR10J3"
"9571","KEGG_OLFACTORY_TRANSDUCTION","OR52E8"
"9572","KEGG_OLFACTORY_TRANSDUCTION","OR9G1"
"9573","KEGG_OLFACTORY_TRANSDUCTION","OR13J1"
"9574","KEGG_OLFACTORY_TRANSDUCTION","OR8J3"
"9575","KEGG_OLFACTORY_TRANSDUCTION","OR5B12"
"9576","KEGG_OLFACTORY_TRANSDUCTION","OR56A3"
"9577","KEGG_OLFACTORY_TRANSDUCTION","OR56A5"
"9578","KEGG_OLFACTORY_TRANSDUCTION","OR51B2"
"9579","KEGG_OLFACTORY_TRANSDUCTION","OR5AK2"
"9580","KEGG_OLFACTORY_TRANSDUCTION","OR52L1"
"9581","KEGG_OLFACTORY_TRANSDUCTION","OR2AG2"
"9582","KEGG_OLFACTORY_TRANSDUCTION","OR52B4"
"9583","KEGG_OLFACTORY_TRANSDUCTION","OR2W1"
"9584","KEGG_OLFACTORY_TRANSDUCTION","OR10T2"
"9585","KEGG_OLFACTORY_TRANSDUCTION","OR2T1"
"9586","KEGG_OLFACTORY_TRANSDUCTION","OR6N2"
"9587","KEGG_OLFACTORY_TRANSDUCTION","OR10X1"
"9588","KEGG_OLFACTORY_TRANSDUCTION","OR6K2"
"9589","KEGG_OLFACTORY_TRANSDUCTION","OR10Z1"
"9590","KEGG_OLFACTORY_TRANSDUCTION","OR5AC2"
"9591","KEGG_OLFACTORY_TRANSDUCTION","OR2T5"
"9592","KEGG_OLFACTORY_TRANSDUCTION","OR14I1"
"9593","KEGG_OLFACTORY_TRANSDUCTION","OR2T2"
"9594","KEGG_OLFACTORY_TRANSDUCTION","OR10A6"
"9595","KEGG_OLFACTORY_TRANSDUCTION","OR1L4"
"9596","KEGG_OLFACTORY_TRANSDUCTION","OR10A5"
"9597","KEGG_OLFACTORY_TRANSDUCTION","OR2AG1"
"9598","KEGG_OLFACTORY_TRANSDUCTION","OR6K6"
"9599","KEGG_OLFACTORY_TRANSDUCTION","OR6N1"
"9600","KEGG_OLFACTORY_TRANSDUCTION","OR10C1"
"9601","KEGG_OLFACTORY_TRANSDUCTION","OR14J1"
"9602","KEGG_OLFACTORY_TRANSDUCTION","OR4A16"
"9603","KEGG_OLFACTORY_TRANSDUCTION","OR2G3"
"9604","KEGG_OLFACTORY_TRANSDUCTION","OR1M1"
"9605","KEGG_OLFACTORY_TRANSDUCTION","OR7G1"
"9606","KEGG_OLFACTORY_TRANSDUCTION","OR2A25"
"9607","KEGG_OLFACTORY_TRANSDUCTION","OR4K5"
"9608","KEGG_OLFACTORY_TRANSDUCTION","OR4A5"
"9609","KEGG_OLFACTORY_TRANSDUCTION","OR5H2"
"9610","KEGG_OLFACTORY_TRANSDUCTION","OR2T27"
"9611","KEGG_OLFACTORY_TRANSDUCTION","OR4C45"
"9612","KEGG_OLFACTORY_TRANSDUCTION","OR2G2"
"9613","KEGG_OLFACTORY_TRANSDUCTION","OR2C3"
"9614","KEGG_OLFACTORY_TRANSDUCTION","OR4A47"
"9615","KEGG_OLFACTORY_TRANSDUCTION","OR13C9"
"9616","KEGG_OLFACTORY_TRANSDUCTION","OR11H1"
"9617","KEGG_OLFACTORY_TRANSDUCTION","OR4A15"
"9618","KEGG_OLFACTORY_TRANSDUCTION","OR7A5"
"9619","KEGG_OLFACTORY_TRANSDUCTION","OR7C2"
"9620","KEGG_OLFACTORY_TRANSDUCTION","OR10R2"
"9621","KEGG_OLFACTORY_TRANSDUCTION","OR7C1"
"9622","KEGG_OLFACTORY_TRANSDUCTION","OR51E1"
"9623","KEGG_OLFACTORY_TRANSDUCTION","OR52I2"
"9624","KEGG_OLFACTORY_TRANSDUCTION","OR2H2"
"9625","KEGG_OLFACTORY_TRANSDUCTION","OR4S1"
"9626","KEGG_OLFACTORY_TRANSDUCTION","OR2T6"
"9627","KEGG_OLFACTORY_TRANSDUCTION","OR4C13"
"9628","KEGG_OLFACTORY_TRANSDUCTION","OR4C12"
"9629","KEGG_OLFACTORY_TRANSDUCTION","OR6C74"
"9630","KEGG_OLFACTORY_TRANSDUCTION","OR6C3"
"9631","KEGG_OLFACTORY_TRANSDUCTION","OR10A7"
"9632","KEGG_OLFACTORY_TRANSDUCTION","OR14A16"
"9633","KEGG_OLFACTORY_TRANSDUCTION","OR10G2"
"9634","KEGG_OLFACTORY_TRANSDUCTION","OR10H3"
"9635","KEGG_OLFACTORY_TRANSDUCTION","OR2T29"
"9636","KEGG_OLFACTORY_TRANSDUCTION","OR10G3"
"9637","KEGG_OLFACTORY_TRANSDUCTION","OR10H2"
"9638","KEGG_OLFACTORY_TRANSDUCTION","OR10H1"
"9639","KEGG_OLFACTORY_TRANSDUCTION","OR4C3"
"9640","KEGG_OLFACTORY_TRANSDUCTION","OR1L1"
"9641","KEGG_OLFACTORY_TRANSDUCTION","OR11A1"
"9642","KEGG_OLFACTORY_TRANSDUCTION","ADCY3"
"9643","KEGG_OLFACTORY_TRANSDUCTION","CALML5"
"9644","KEGG_OLFACTORY_TRANSDUCTION","OR1L3"
"9645","KEGG_OLFACTORY_TRANSDUCTION","PDE1C"
"9646","KEGG_OLFACTORY_TRANSDUCTION","CNGA3"
"9647","KEGG_OLFACTORY_TRANSDUCTION","CNGA4"
"9648","KEGG_OLFACTORY_TRANSDUCTION","OR8S1"
"9649","KEGG_OLFACTORY_TRANSDUCTION","OR52B2"
"9650","KEGG_OLFACTORY_TRANSDUCTION","OR4E2"
"9651","KEGG_OLFACTORY_TRANSDUCTION","OR5L2"
"9652","KEGG_OLFACTORY_TRANSDUCTION","OR5K1"
"9653","KEGG_OLFACTORY_TRANSDUCTION","OR2L13"
"9654","KEGG_OLFACTORY_TRANSDUCTION","OR4D1"
"9655","KEGG_OLFACTORY_TRANSDUCTION","PRKACA"
"9656","KEGG_OLFACTORY_TRANSDUCTION","PRKACB"
"9657","KEGG_OLFACTORY_TRANSDUCTION","PRKACG"
"9658","KEGG_OLFACTORY_TRANSDUCTION","OR1J2"
"9659","KEGG_OLFACTORY_TRANSDUCTION","OR10J1"
"9660","KEGG_OLFACTORY_TRANSDUCTION","OR4F3"
"9661","KEGG_OLFACTORY_TRANSDUCTION","OR2A42"
"9662","KEGG_OLFACTORY_TRANSDUCTION","OR2V2"
"9663","KEGG_OLFACTORY_TRANSDUCTION","OR4F4"
"9664","KEGG_OLFACTORY_TRANSDUCTION","CNGB1"
"9665","KEGG_OLFACTORY_TRANSDUCTION","OR7A17"
"9666","KEGG_OLFACTORY_TRANSDUCTION","OR13G1"
"9667","KEGG_OLFACTORY_TRANSDUCTION","OR2Y1"
"9668","KEGG_OLFACTORY_TRANSDUCTION","OR6S1"
"9669","KEGG_OLFACTORY_TRANSDUCTION","OR9A2"
"9670","KEGG_OLFACTORY_TRANSDUCTION","OR2B6"
"9671","KEGG_OLFACTORY_TRANSDUCTION","OR2F1"
"9672","KEGG_OLFACTORY_TRANSDUCTION","OR4M1"
"9673","KEGG_OLFACTORY_TRANSDUCTION","OR12D2"
"9674","KEGG_OLFACTORY_TRANSDUCTION","OR2B11"
"9675","KEGG_OLFACTORY_TRANSDUCTION","OR8G2P"
"9676","KEGG_OLFACTORY_TRANSDUCTION","OR8B8"
"9677","KEGG_OLFACTORY_TRANSDUCTION","OR8G1"
"9678","KEGG_OLFACTORY_TRANSDUCTION","OR4D2"
"9679","KEGG_OLFACTORY_TRANSDUCTION","OR4Q3"
"9680","KEGG_OLFACTORY_TRANSDUCTION","OR10A3"
"9681","KEGG_OLFACTORY_TRANSDUCTION","PRKG1"
"9682","KEGG_OLFACTORY_TRANSDUCTION","OR1J4"
"9683","KEGG_OLFACTORY_TRANSDUCTION","PRKG2"
"9684","KEGG_OLFACTORY_TRANSDUCTION","OR6A2"
"9685","KEGG_OLFACTORY_TRANSDUCTION","OR2M4"
"9686","KEGG_OLFACTORY_TRANSDUCTION","OR2S2"
"9687","KEGG_OLFACTORY_TRANSDUCTION","OR10P1"
"9688","KEGG_OLFACTORY_TRANSDUCTION","OR10K2"
"9689","KEGG_OLFACTORY_TRANSDUCTION","OR10K1"
"9690","KEGG_OLFACTORY_TRANSDUCTION","OR2A14"
"9691","KEGG_OLFACTORY_TRANSDUCTION","OR2K2"
"9692","KEGG_OLFACTORY_TRANSDUCTION","OR2F2"
"9693","KEGG_OLFACTORY_TRANSDUCTION","OR2L2"
"9694","KEGG_OLFACTORY_TRANSDUCTION","OR6B1"
"9695","KEGG_OLFACTORY_TRANSDUCTION","OR2A7"
"9696","KEGG_OLFACTORY_TRANSDUCTION","OR6C4"
"9697","KEGG_OLFACTORY_TRANSDUCTION","OR6C2"
"9698","KEGG_OLFACTORY_TRANSDUCTION","OR7E24"
"9699","KEGG_OLFACTORY_TRANSDUCTION","OR2G6"
"9700","KEGG_OLFACTORY_TRANSDUCTION","OR6K3"
"9701","KEGG_OLFACTORY_TRANSDUCTION","OR6Y1"
"9702","KEGG_OLFACTORY_TRANSDUCTION","OR10AD1"
"9703","KEGG_OLFACTORY_TRANSDUCTION","OR8U8"
"9704","KEGG_OLFACTORY_TRANSDUCTION","OR4K15"
"9705","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","BRK1"
"9706","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FN1"
"9707","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ENAH"
"9708","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","DIAPH1"
"9709","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","SSH2"
"9710","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","RRAS2"
"9711","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGA11"
"9712","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ROCK1"
"9713","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PTK2"
"9714","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MYL7"
"9715","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ARHGEF7"
"9716","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ARPC4"
"9717","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","CD14"
"9718","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGD3"
"9719","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ARPC5"
"9720","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MYL12A"
"9721","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","NRAS"
"9722","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ARPC1B"
"9723","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ARPC3"
"9724","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","TIAM1"
"9725","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","SCIN"
"9726","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PAK6"
"9727","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PFN1"
"9728","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PFN2"
"9729","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PIK3R5"
"9730","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","IQGAP3"
"9731","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","KRAS"
"9732","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","CFL2"
"9733","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","CFL1"
"9734","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MYL2"
"9735","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MYLK"
"9736","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","BDKRB1"
"9737","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MYL5"
"9738","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PIP5K1C"
"9739","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","BDKRB2"
"9740","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","CSK"
"9741","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MYL10"
"9742","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","APC"
"9743","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PIP4K2C"
"9744","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MYH9"
"9745","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ARPC5L"
"9746","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MYH10"
"9747","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ARHGEF4"
"9748","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF9"
"9749","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF8"
"9750","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF7"
"9751","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF6"
"9752","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF5"
"9753","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","WAS"
"9754","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PDGFD"
"9755","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF3"
"9756","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF4"
"9757","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF1"
"9758","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF2"
"9759","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGD1"
"9760","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PPP1R12A"
"9761","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF21"
"9762","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ACTN4"
"9763","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ACTN1"
"9764","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MAP2K2"
"9765","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MAP2K1"
"9766","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ARHGEF12"
"9767","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGFR2"
"9768","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGFR4"
"9769","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGFR3"
"9770","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGFR1"
"9771","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF14"
"9772","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF17"
"9773","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF16"
"9774","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF10"
"9775","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF11"
"9776","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","IQGAP1"
"9777","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF12"
"9778","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PPP1CC"
"9779","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF13"
"9780","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PPP1CB"
"9781","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ACTG1"
"9782","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGA10"
"9783","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","HRAS"
"9784","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGA8"
"9785","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PFN3"
"9786","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF23"
"9787","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","LIMK2"
"9788","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","LIMK1"
"9789","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","FGF18"
"9790","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MYL12B"
"9791","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PIP4K2A"
"9792","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ACTB"
"9793","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ROCK2"
"9794","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MOS"
"9795","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PIK3R3"
"9796","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","TMSB4Y"
"9797","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","GIT1"
"9798","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MSN"
"9799","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ARPC1A"
"9800","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","BAIAP2"
"9801","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","IQGAP2"
"9802","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","NCKAP1"
"9803","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","VAV3"
"9804","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ABI2"
"9805","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","F2"
"9806","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","F2R"
"9807","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ARHGEF6"
"9808","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGA9"
"9809","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGAL"
"9810","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGAM"
"9811","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGAD"
"9812","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGAE"
"9813","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PAK4"
"9814","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGA4"
"9815","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGA3"
"9816","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGA2B"
"9817","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","APC2"
"9818","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGA7"
"9819","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGA5"
"9820","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","MYH14"
"9821","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PDGFRB"
"9822","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PIP4K2B"
"9823","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","WASF2"
"9824","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","BRAF"
"9825","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","SLC9A1"
"9826","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","DIAPH3"
"9827","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","VAV1"
"9828","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","WASF1"
"9829","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGB3"
"9830","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PIKFYVE"
"9831","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGB4"
"9832","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGB5"
"9833","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","DOCK1"
"9834","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGB6"
"9835","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PIP5K1A"
"9836","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGB7"
"9837","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","PIP5K1B"
"9838","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGAV"
"9839","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGB1"
"9840","KEGG_REGULATION_OF_ACTIN_CYTOSKELETON","ITGAX"
